32,1.396074000000000e+03
32,1.396029000000000e+03
32,1.396112000000000e+03
32,1.396073000000000e+03
32,1.396030000000000e+03
32,1.396031000000000e+03
32,1.396076000000000e+03
32,1.396023000000000e+03
32,1.396052000000000e+03
32,1.395977000000000e+03
1,1.301659000000000e+03
1,1.301642000000000e+03
1,1.301629000000000e+03
1,1.301663000000000e+03
1,1.301590000000000e+03
1,1.301611000000000e+03
1,1.301616000000000e+03
1,1.301680000000000e+03
1,1.301648000000000e+03
1,1.301642000000000e+03
2,1.301620000000000e+03
2,1.301542000000000e+03
2,1.301644000000000e+03
2,1.301606000000000e+03
2,1.301602000000000e+03
2,1.301653000000000e+03
2,1.301602000000000e+03
2,1.301655000000000e+03
2,1.301628000000000e+03
2,1.301582000000000e+03
4096,2.854683000000000e+03
4096,2.839076000000000e+03
4096,2.843729000000000e+03
4096,2.832163000000000e+03
4096,2.836323000000000e+03
4096,2.827365000000000e+03
4096,2.839859000000000e+03
4096,2.832420000000000e+03
4096,2.849810000000000e+03
4096,2.836334000000000e+03
4,1.303197000000000e+03
4,1.303211000000000e+03
4,1.303184000000000e+03
4,1.303157000000000e+03
4,1.303172000000000e+03
4,1.303298000000000e+03
4,1.303251000000000e+03
4,1.303224000000000e+03
4,1.303248000000000e+03
4,1.303268000000000e+03
1024,1.852699000000000e+03
1024,1.856177000000000e+03
1024,1.854495000000000e+03
1024,1.851399000000000e+03
1024,1.854467000000000e+03
1024,1.851826000000000e+03
1024,1.852659000000000e+03
1024,1.852444000000000e+03
1024,1.859645000000000e+03
1024,1.863058000000000e+03
8192,8.022356000000000e+03
8192,8.723485000000001e+03
8192,8.769727999999999e+03
8192,8.764165000000001e+03
8192,8.768009000000000e+03
8192,8.768858000000000e+03
8192,8.760476000000001e+03
8192,7.959527000000000e+03
8192,8.012085000000000e+03
8192,8.034379000000000e+03
8,1.302877000000000e+03
8,1.302912000000000e+03
8,1.302893000000000e+03
8,1.302972000000000e+03
8,1.302927000000000e+03
8,1.302943000000000e+03
8,1.302930000000000e+03
8,1.302978000000000e+03
8,1.302981000000000e+03
8,1.302921000000000e+03
64,1.621657000000000e+03
64,1.621654000000000e+03
64,1.621665000000000e+03
64,1.621654000000000e+03
64,1.621614000000000e+03
64,1.621469000000000e+03
64,1.621600000000000e+03
64,1.621550000000000e+03
64,1.621542000000000e+03
64,1.621580000000000e+03
128,1.683806000000000e+03
128,1.683545000000000e+03
128,1.683851000000000e+03
128,1.683733000000000e+03
128,1.684037000000000e+03
128,1.683739000000000e+03
128,1.683777000000000e+03
128,1.683979000000000e+03
128,1.683811000000000e+03
128,1.683783000000000e+03
256,1.698870000000000e+03
256,1.698792000000000e+03
256,1.698874000000000e+03
256,1.698791000000000e+03
256,1.698714000000000e+03
256,1.698583000000000e+03
256,1.698818000000000e+03
256,1.698775000000000e+03
256,1.698724000000000e+03
256,1.698631000000000e+03
16384,1.558224900000000e+04
16384,1.557345800000000e+04
16384,1.557369400000000e+04
16384,1.550087900000000e+04
16384,1.556255100000000e+04
16384,1.556429300000000e+04
16384,1.556648700000000e+04
16384,1.558269900000000e+04
16384,1.558838400000000e+04
16384,1.554011000000000e+04
16,1.291051000000000e+03
16,1.291091000000000e+03
16,1.291089000000000e+03
16,1.291055000000000e+03
16,1.291046000000000e+03
16,1.291060000000000e+03
16,1.291090000000000e+03
16,1.291088000000000e+03
16,1.291229000000000e+03
16,1.291062000000000e+03
450900,3.990843290000000e+05
450900,3.989781070000000e+05
450900,3.988885440000000e+05
450900,3.990111140000000e+05
450900,3.988415570000000e+05
450900,3.988829590000000e+05
450900,3.987533430000000e+05
450900,3.989822920000000e+05
450900,3.987780630000000e+05
450900,3.986452970000000e+05
262144,2.317757160000000e+05
262144,2.318479970000000e+05
262144,2.302680610000000e+05
262144,2.318267140000000e+05
262144,2.317542940000000e+05
262144,2.318263570000000e+05
262144,2.317069980000000e+05
262144,2.594318990000000e+05
262144,2.594837310000000e+05
262144,2.595033240000000e+05
512,1.739036000000000e+03
512,1.741459000000000e+03
512,1.742351000000000e+03
512,1.740592000000000e+03
512,1.738128000000000e+03
512,1.742430000000000e+03
512,1.740526000000000e+03
512,1.740411000000000e+03
512,1.740873000000000e+03
512,1.742244000000000e+03
131072,1.301489100000000e+05
131072,1.299716380000000e+05
131072,1.300962550000000e+05
131072,1.300847190000000e+05
131072,1.299633960000000e+05
131072,1.299796920000000e+05
131072,1.300638640000000e+05
131072,1.299614100000000e+05
131072,1.299448310000000e+05
131072,1.300217720000000e+05
32768,3.420495500000000e+04
32768,3.419382500000000e+04
32768,3.416265200000000e+04
32768,3.415564900000000e+04
32768,3.416938900000000e+04
32768,3.414819100000000e+04
32768,3.416607000000000e+04
32768,3.412402200000000e+04
32768,3.412491000000000e+04
32768,3.417497100000000e+04
65536,6.598791400000000e+04
65536,6.607873100000000e+04
65536,6.591623100000000e+04
65536,6.605254800000000e+04
65536,6.603414100000000e+04
65536,6.604234299999999e+04
65536,6.605597800000000e+04
65536,6.608596700000000e+04
65536,5.910021400000000e+04
65536,6.599078400000000e+04
2048,2.163075000000000e+03
2048,2.162459000000000e+03
2048,2.164208000000000e+03
2048,2.160056000000000e+03
2048,2.164161000000000e+03
2048,2.172278000000000e+03
2048,2.171377000000000e+03
2048,2.163771000000000e+03
2048,2.168460000000000e+03
2048,2.171723000000000e+03
